id,name,lat,lon,subway,suburban
692327,"Vielohweg (Mitte), Hamburg",53.638526,9.94518,False,False
692333,"An der Lohe, Hamburg",53.623846,9.952641,False,False
692342,"Freizeitbad Bondenwald, Hamburg",53.626157,9.937152,False,False
692360,"Orchideenstieg, Hamburg",53.602668,9.990234,False,False
692385,"Maienweg, Hamburg",53.619316,10.022775,False,False
692388,"Stiftung Alsterdorf, Hamburg",53.614695,10.021615,False,False
692486,"BAB-Auffahrt Volkspark, Hamburg",53.580626,9.918005,False,False
692531,"Furchenacker, Hamburg",53.61697,9.897114,False,False
692538,"Niekampsweg, Hamburg",53.611163,9.895362,False,False
692549,"Niendorfer Gehege, Hamburg",53.609985,9.926626,False,False
692571,"Baumläuferweg, Hamburg",53.604349,9.876574,False,False
692597,"Jevenstedter Straße, Hamburg",53.600483,9.873985,False,False
692604,"Farnhornweg, Hamburg",53.593571,9.88292,False,False
692605,"Rugenbarg (Nord), Hamburg",53.588474,9.876197,False,False
692606,"Tannenberg, Hamburg",53.584087,9.880718,False,False
692701,"Hochkamp (S), Hamburg",53.56121,9.842676,False,True
692710,"Hemmingstedter Weg, Hamburg",53.566261,9.866416,False,False
692738,"Bernadottestraße, Hamburg",53.548634,9.890058,False,False
692748,"AK Altona (Eingang), Hamburg",53.555034,9.898247,False,False
692755,"Zum Hünengrab (DESY), Hamburg",53.572158,9.881249,False,False
692906,"Heinrich-Traun-Platz, Hamburg",53.633474,10.034398,False,False
692975,"Owiesenstraße, Hamburg",53.606443,10.067065,False,False
692977,"Fabriciusstraße, Hamburg",53.608538,10.067451,False,False
692983,"Fritz-Flinte-Ring, Hamburg",53.610614,10.049347,False,False
693014,"Feuerbergstraße, Hamburg",53.614111,10.035737,False,False
693018,"New-York-Ring, Hamburg",53.602731,10.017354,False,False
693079,"Am Ohlendorffturm, Hamburg",53.595315,10.168337,False,False
693131,"Timmendorfer Straße, Hamburg",53.6038,10.130888,False,False
693132,"Alter Zollweg, Hamburg",53.607909,10.137207,False,False
693140,"Neusurenland, Hamburg",53.616394,10.113521,False,False
693159,"Turnierstieg, Hamburg",53.599791,10.091434,False,False
693195,"Jenfelder Allee, Hamburg",53.57508,10.126969,False,False
693207,"Jenfeld-Zentrum, Hamburg",53.570909,10.135859,False,False
693208,"Jenfelder Straße, Hamburg",53.574037,10.13514,False,False
693213,"Hüllenkamp, Hamburg",53.587674,10.154907,False,False
693236,"Friedhof Öjendorf (Südeingang), Hamburg",53.551573,10.127607,False,False
693336,"Karl-Arnold-Ring, Hamburg",53.485997,10.016905,False,False
693358,"Aurubis Zentrale, Hamburg",53.521603,10.033831,False,False
693519,"Stübenplatz, Hamburg",53.517369,9.987591,False,False
693546,"Neuländer Elbdeich 174, Hamburg",53.471111,10.021148,False,False
693659,"Radickestraße, Hamburg",53.439936,10.001614,False,False
693687,"Sinstorfer Kirchweg, Hamburg",53.424565,9.980777,False,False
693726,"Thörlstraße, Hamburg",53.464665,9.959778,False,False
693730,"Dempwolffstraße, Hamburg",53.457861,9.965792,False,False
693847,"Grumbrechtstraße, Hamburg",53.468009,9.967949,False,False
694360,"Rathaus Bergedorf, Hamburg",53.487543,10.220313,False,False
694380,"Spieringstraße, Hamburg",53.48463,10.226839,False,False
694430,"Harnackring, Hamburg",53.507841,10.210784,False,False
694432,"Max-Eichholz-Ring, Hamburg",53.504533,10.218245,False,False
694540,"Achterschlag, Hamburg",53.468171,10.237545,False,False
694569,"Ruselerweg, Hamburg",53.492496,10.195745,False,False
694570,"Stadtteilschule Bergedorf, Hamburg",53.492667,10.190477,False,False
694578,"Elisabeth-von-Thadden-Kehre, Hamburg",53.480181,10.167456,False,False
694605,"Wehrdeich, Hamburg",53.486293,10.189471,False,False
694629,"Moosberg (Pflegezentrum), Hamburg",53.498006,10.182064,False,False
694650,"Boberger Drift, Hamburg",53.513648,10.170881,False,False
694683,"Herbert-Pardo-Weg, Hamburg",53.484819,10.151797,False,False
694685,"Wilhelm-Osterhold-Stieg, Hamburg",53.48366,10.161586,False,False
694777,"Beim Avenberg, Hamburg",53.471102,10.082553,False,False
699607,"Blättnerring, Hamburg",53.433221,9.986467,False,False
701201,"Afrikastraße, Hamburg",53.527509,9.989829,False,False
702226,"Worthdamm, Hamburg",53.52892,9.981406,False,False
705513,"Bebelallee, Hamburg",53.605706,9.996256,False,False
895011,"Klaus-Schaumann-Straße, Hamburg",53.47725,10.189291,False,False
895174,"Liebermannstraße, Hamburg",53.545874,9.900108,False,False
895281,"Fuhlsbüttel Nord, Hamburg",53.639344,10.016779,True,False
895285,"Fuhlsbüttel (U), Hamburg",53.632557,10.025885,True,False
895295,"Berner Straße, Hamburg",53.619064,10.149541,False,False
895343,"Bethesda Krankenhaus Bergedorf, Hamburg",53.485934,10.234084,False,False
895770,"Am Dornberg, Hamburg",53.601715,10.108208,False,False
895865,"Ernst-August-Schleuse, Hamburg",53.524111,9.98191,False,False
895888,"Erna-Mohr-Kehre, Hamburg",53.478545,10.177353,False,False
896037,"Emmauskirche, Hamburg",53.590128,10.10828,False,False
8001007,Hamburg-Blankenese,53.564122,9.813802,False,True
8007046,Hamburg Burgwedel,53.64783,9.908648,False,False
111077,"Lily-Braun-Straße, Hamburg",53.487031,10.173838,False,False
140214,"Rubbertstraße 30, Hamburg",53.510906,10.004005,False,False
222074,"Kandinskyallee (Nord), Hamburg",53.532938,10.150898,False,False
362448,"Kirschgarten, Hamburg",53.502636,10.197354,False,False
692323,"Bekstück, Hamburg",53.609949,9.964731,False,False
692328,"Gottschalkweg, Hamburg",53.635712,9.943337,False,False
692332,"Herzog-Bruno-Weg, Hamburg",53.625473,9.947041,False,False
692338,"Langobardenweg, Hamburg",53.634831,9.966646,False,False
692359,"Nedderfeld (Anscharhöhe), Hamburg",53.600969,9.984193,False,False
692381,"Alsterdorf (U), Hamburg",53.606866,10.012437,True,False
692396,"Wilhelm-Metzger-Straße, Hamburg",53.604618,9.999538,False,False
692443,"Schnelsen (Bus), Hamburg",53.633339,9.90578,False,False
692523,"Steinwiesenweg, Hamburg",53.609868,9.916019,False,False
692530,"Dallbregen, Hamburg",53.618893,9.896189,False,False
692537,"Redingskamp, Hamburg",53.612664,9.890768,False,False
692572,"Weistritzstraße, Hamburg",53.606749,9.871351,False,False
692589,"Kressenweg, Hamburg",53.586406,9.872853,False,False
692596,"Recknitzstraße, Hamburg",53.599351,9.867288,False,False
692707,"Ostermeyerstraße, Hamburg",53.568419,9.866407,False,False
692737,"Parkstraße, Hamburg",53.552975,9.881941,False,False
692741,"Ernst-August-Straße, Hamburg",53.549551,9.898283,False,False
692743,"Philosophenweg, Hamburg",53.549245,9.909699,False,False
692771,"Lawaetzhaus, Hamburg",53.544319,9.920334,False,False
692898,"Friedhof Ohlsdorf (Kapelle 2), Hamburg",53.623352,10.04114,False,False
692907,"Distelkoppel, Hamburg",53.635937,10.043477,False,False
692986,"Alfred-Mahlau-Weg, Hamburg",53.609814,10.05448,False,False
693053,"Greifenberger Straße (Ost), Hamburg",53.618444,10.144821,False,False
693072,"Meiendorfer Weg (U), Hamburg",53.639155,10.156912,True,False
693082,"Kinderkrankenhaus Wilhelmstift, Hamburg",53.58922,10.161155,False,False
693095,"Großlohe, Hamburg",53.602066,10.181965,False,False
693113,"Rönkkoppel, Hamburg",53.613662,10.107291,False,False
693116,"Haldesdorfer Straße (Nord), Hamburg",53.607333,10.089978,False,False
693138,"Hermelinweg, Hamburg",53.616188,10.122007,False,False
693148,"Ebeersreye, Hamburg",53.595207,10.114725,False,False
693168,"Steilshooper Allee, Hamburg",53.608798,10.072746,False,False
693202,"Gleiwitzer Bogen, Hamburg",53.57054,10.141082,False,False
693337,"Stübenhofer Weg, Hamburg",53.484109,10.012455,False,False
693345,"König-Georg-Deich, Hamburg",53.477898,9.99525,False,False
693359,"Hovestraße 49, Hamburg",53.519895,10.039108,False,False
693368,"Rahmwerder Straße, Hamburg",53.511931,10.02104,False,False
693372,"Im Schönenfelde, Hamburg",53.50029,10.018118,False,False
693527,"Mengestraße, Hamburg",53.500793,9.991456,False,False
693545,"Alte Schule Neuland, Hamburg",53.470472,10.027359,False,False
693595,"Marmstorfer Weg (Nord), Hamburg",53.451775,9.971959,False,False
693660,"Küstersweg, Hamburg",53.437374,10.004194,False,False
693727,"Lohmannsweg, Hamburg",53.464081,9.956632,False,False
693731,"Mehringweg, Hamburg",53.456818,9.960129,False,False
693794,"Neuwiedenthal (S), Hamburg",53.472792,9.874839,False,True
693846,"Bissingstraße, Hamburg",53.469556,9.96296,False,False
694367,"Wentorfer Straße (Ost), Hamburg",53.488415,10.233868,False,False
694539,"Wasserwerk, Hamburg",53.462805,10.235702,False,False
694577,"Lilo-Gloeden-Kehre, Hamburg",53.478796,10.170503,False,False
694602,"Heulandhagen, Hamburg",53.48063,10.187295,False,False
694603,"Kienenhagen, Hamburg",53.48383,10.188509,False,False
694635,"Richard-Linde-Weg, Hamburg",53.50153,10.187951,False,False
694641,"Grandkoppel (West), Hamburg",53.505548,10.186396,False,False
694646,"Am Langberg, Hamburg",53.515976,10.157847,False,False
694649,"Rudorffweg, Hamburg",53.512443,10.178414,False,False
694707,"See Hinterm Horn, Hamburg",53.474814,10.158485,False,False
694751,"Gauert, Hamburg",53.463802,10.088423,False,False
699615,"Einhausring, Hamburg",53.434039,9.989901,False,False
699728,"Rebenacker, Hamburg",53.619118,9.901178,False,False
702214,"Kamerunweg, Hamburg",53.527095,9.986081,False,False
702537,"Reichsbahnstraße, Hamburg",53.602524,9.912234,False,False
895009,"Warnemünder Weg, Hamburg",53.608142,10.164157,False,False
895023,"Immenseeweg, Hamburg",53.594371,10.174836,False,False
895134,"Korachstraße, Hamburg",53.510672,10.198487,False,False
895149,"Ernastraße, Hamburg",53.518646,9.983159,False,False
895211,"Pfingstberg, Hamburg",53.488073,10.228286,False,False
895227,"Neumühlen/Övelgönne, Hamburg",53.543537,9.914527,False,False
895231,"Inselstraße, Hamburg",53.606794,9.993137,False,False
895259,"Moorstraße, Hamburg",53.456908,9.986458,False,False
895294,"Saseler Straße, Hamburg",53.622696,10.166126,False,False
895379,"Knappe Böge, Hamburg",53.612385,10.015511,False,False
895771,"Eckerwiese, Hamburg",53.599189,10.108918,False,False
895813,"Berne (U) (Berner Heerweg), Hamburg",53.626705,10.13852,True,False
896021,"Friedhof Öjendorf (Ost-Ring), Hamburg",53.554989,10.131607,False,False
896036,"Am Hohen Hause (Rentenversicherung), Hamburg",53.592348,10.109817,False,False
896042,"Nesselstraße, Hamburg",53.61821,10.019718,False,False
896049,"Schnackenburgallee (Mitte), Hamburg",53.583781,9.911147,False,False
8002557,Hamburg-Neugraben,53.474257,9.85198,False,True
8006319,Hamburg-Wellingsbüttel,53.641582,10.083362,False,True
121038,"Allermöher Deich 355, Hamburg",53.472531,10.162521,False,False
143237,"Sinstorfer Kirchweg (Schultwiete), Hamburg",53.424331,9.979608,False,False
159237,"Sander Damm 33, Hamburg",53.493746,10.205813,False,False
180702,"Jürgensallee, Hamburg",53.553218,9.84851,False,False
240215,"Rotenhäuser Straße (Ost), Hamburg",53.506357,10.004122,False,False
371797,"Ameisweg, Hamburg",53.47716,10.181578,False,False
609523,"Blohmstraße, Hamburg",53.4672,9.98191,False,False
692258,"Langenhorn Markt, Hamburg",53.649106,10.017318,True,False
692329,"Vietinghoffweg, Hamburg",53.63413,9.94126,False,False
692331,"Graf-Anton-Weg, Hamburg",53.627334,9.944137,False,False
692337,"Grotkoppelweg, Hamburg",53.63947,9.970107,False,False
692353,"Stavenhagenstraße, Hamburg",53.610093,9.968705,False,False
692358,"Rosenbrook, Hamburg",53.604034,9.985856,False,False
692394,"Hindenburgstraße, Hamburg",53.609059,10.011718,False,False
692395,"Carl-Cohn-Straße, Hamburg",53.607333,10.005452,False,False
692428,"Sellhopsweg (Albertinen-Haus), Hamburg",53.629438,9.928792,False,False
692449,"Wagrierweg, Hamburg",53.639227,9.941234,False,False
692522,"Dörpsweg, Hamburg",53.611055,9.911524,False,False
692528,"Grenzacker, Hamburg",53.620089,9.892908,False,False
692536,"Feldrosenweg, Hamburg",53.613886,9.885509,False,False
692542,"Wiebischenkamp, Hamburg",53.616268,9.90703,False,False
692689,"Flottbeker Drift, Hamburg",53.570666,9.875118,False,False
692708,"Pflegezentrum Lutherpark, Hamburg",53.573893,9.906814,False,False
692716,"Osdorfer Weg, Hamburg",53.565875,9.895433,False,False
692742,"Wrangelpark, Hamburg",53.549721,9.902059,False,False
692778,"Teufelsbrück (Fähre), Hamburg",53.547627,9.863845,False,False
692781,"Nienstedtener Marktplatz, Hamburg",53.553937,9.844725,False,False
692841,"Volksdorf, Hamburg",53.650535,10.163186,True,False
692899,"Nordteich, Hamburg",53.625303,10.041634,False,False
692904,"Erdkampsweg (Ost), Hamburg",53.628593,10.023934,False,False
692954,"Plattenfoort, Hamburg",53.62897,10.137612,False,False
693054,"Rauchschwalbenweg, Hamburg",53.621177,10.142511,False,False
693074,"Brunskamp, Hamburg",53.593849,10.181344,False,False
693083,"Kielkoppelstraße, Hamburg",53.589732,10.167591,False,False
693156,"Rauschener Ring, Hamburg",53.59438,10.081357,False,False
693160,"Carl-Bremer-Ring, Hamburg",53.603018,10.084522,False,False
693201,"Holsteiner Tor, Hamburg",53.569848,10.149244,False,False
693228,"Friedhof Öjendorf (Nordeingang), Hamburg",53.558378,10.131292,False,False
693338,"Am Callabrack, Hamburg",53.482437,10.009767,False,False
693360,"Hovestraße 68, Hamburg",53.517774,10.045598,False,False
693369,"Hövelbrook, Hamburg",53.50731,10.022478,False,False
693394,"Argentinienbrücke (Fähre), Hamburg",53.528003,9.974494,False,False
693402,"Ernst-August-Schleuse (Fähre), Hamburg",53.523446,9.982818,False,False
693544,"Schule Neuland, Hamburg",53.468324,10.035656,False,False
693615,"Hamburg Hittfelder Landstraße, Seevetal",53.415405,9.982054,False,False
693719,"Eißendorfer Pferdeweg (Mitte), Hamburg",53.462778,9.949791,False,False
693732,"Lübbersweg, Hamburg",53.455937,9.955365,False,False
693844,"Neuländer Straße, Hamburg",53.466598,9.991834,False,False
694379,"Ida-Boy-Ed-Straße, Hamburg",53.483821,10.230803,False,False
694403,"Holtenklinke, Hamburg",53.477907,10.24043,False,False
694454,"Röpraredder, Hamburg",53.509917,10.210272,False,False
694538,"Curslacker Heerweg 118, Hamburg",53.459164,10.234417,False,False
694576,"Jeanette-Wolff-Ring, Hamburg",53.477907,10.173326,False,False
694648,"Mendelstraße, Hamburg",53.511445,10.185884,False,False
895000,"Moränenweg, Hamburg",53.610839,10.16369,False,False
895160,"Pahlblöckensstieg, Hamburg",53.606488,10.169083,False,False
895219,"Trebelstraße, Hamburg",53.59847,9.861131,False,False
895256,"Ziegelerstraße, Hamburg",53.498447,9.991142,False,False
895361,"Mühlenauweg, Hamburg",53.604744,9.909636,False,False
895565,"Jaarsmoor, Hamburg",53.608556,9.891119,False,False
895734,"Israelitisches Krankenhaus, Hamburg",53.605535,9.989542,False,False
895796,"Fuhlsbüttel Nord (U), Hamburg",53.640126,10.016599,True,False
895797,"Herthastraße, Hamburg",53.611981,10.074553,False,False
895879,"Hafen Harburg, Hamburg",53.465232,9.980013,False,False
895991,"Achterkamp, Hamburg",53.438021,10.008077,False,False
896101,"Bahnhof Tornesch (Hamburger Straße), Tornesch",53.697028,9.717087,False,False
360987,"Fehrsweg, Hamburg",53.631739,10.02006,False,False
370998,"Gersonsweg, Hamburg",53.47476,10.182594,False,False
609536,"Dampfschiffsweg, Hamburg",53.470994,9.983006,False,False
692335,"Suhrenkamp, Hamburg",53.619235,10.014154,False,False
692362,"Alsterkrugchaussee 244, Hamburg",53.61039,9.995636,False,False
692392,"Brabandstraße, Hamburg",53.61376,10.008626,False,False
692442,"Burgwedel (Bus), Hamburg",53.64703,9.908585,False,False
692448,"Vielohwisch, Hamburg",53.639137,9.930761,False,False
692526,"Mergenthalerweg, Hamburg",53.613329,9.895937,False,False
692535,"Jasminweg, Hamburg",53.61474,9.880368,False,False
692559,"Pinneberger Chaussee, Hamburg",53.618498,9.889635,False,False
692573,"Neißestraße, Hamburg",53.607055,9.864978,False,False
692588,"Flurstraße/Rugenbarg, Hamburg",53.585444,9.866731,False,False
692616,"Blankenese (S), Hamburg",53.563753,9.813865,False,True
692697,"Groß Flottbeker Straße, Hamburg",53.569381,9.87857,False,False
692698,"Windmühlenweg, Hamburg",53.571197,9.868987,False,False
692699,"Kalckreuthweg (Mitte), Hamburg",53.565156,9.88737,False,False
692704,"Elbe-Einkaufszentrum, Hamburg",53.571808,9.861904,False,False
692736,"Hochrad, Hamburg",53.553749,9.876295,False,False
692772,"Neumühlen/Övelgönne (Fähre), Hamburg",53.54422,9.914868,False,False
692848,"Wellingsbüttel (S), Hamburg",53.640773,10.082589,False,True
692851,"Saselheider Weg, Hamburg",53.628665,10.133225,False,False
692900,"Friedhof Ohlsdorf (Kapelle 8), Hamburg",53.62675,10.038272,False,False
692908,"Am Gehöckel, Hamburg",53.64009,10.054596,False,False
692953,"Eulenkrugstraße, Hamburg",53.646391,10.158665,False,False
692982,"Einkaufszentrum Steilshoop, Hamburg",53.610372,10.05875,False,False
693062,"Wildschwanbrook, Hamburg",53.626813,10.169236,False,False
693065,"Eichberg, Hamburg",53.612978,10.165056,False,False
693084,"Geesthachter Weg, Hamburg",53.58842,10.171241,False,False
693133,"Treptower Straße, Hamburg",53.613751,10.136147,False,False
693136,"Busbrookhöhe, Hamburg",53.621923,10.130286,False,False
693137,"Berner Heerweg, Hamburg",53.618561,10.125593,False,False
693139,"Stuhtsweg, Hamburg",53.619711,10.112514,False,False
693161,"Hegholt, Hamburg",53.601176,10.080755,False,False
693164,"Ellernreihe (Mitte), Hamburg",53.608403,10.080216,False,False
693167,"Bramfelder Dorfplatz (Heukoppel), Hamburg",53.613796,10.077366,False,False
693227,"Friedhof Öjendorf (Nord-Ring), Hamburg",53.559007,10.125045,False,False
693327,"Trettaustraße, Hamburg",53.493889,9.990575,False,False
693335,"Kirchdorf (Süd), Hamburg",53.484505,10.018882,False,False
693346,"Kornweide, Hamburg",53.481493,9.993227,False,False
693361,"Hovestraße (Kehre), Hamburg",53.516416,10.049787,False,False
693370,"Niedergeorgswerder Deich (Süd), Hamburg",53.503688,10.027395,False,False
693383,"Kreuzkirche Kirchdorf, Hamburg",53.486869,10.015466,False,False
693524,"Rotenhäuser Straße (West), Hamburg",53.504631,9.991906,False,False
693543,"Fünfhausener Hauptdeich, Hamburg",53.466499,10.045095,False,False
693593,"Gottschalkring, Hamburg",53.449743,9.966259,False,False
693596,"Rabenstein, Hamburg",53.446184,9.969244,False,False
693715,"Berkefeldweg, Hamburg",53.470652,9.952695,False,False
693728,"Denickestraße, Hamburg",53.458984,9.956623,False,False
693795,"Opferberg, Hamburg",53.471983,9.876466,False,False
694102,"Gewerbepark Merkur (Süd), Hamburg",53.603279,10.188401,False,False
694361,"Am Baum, Hamburg",53.489269,10.225805,False,False
694455,"Perelsstraße, Hamburg",53.510951,10.20344,False,False
694537,"Grashofweg, Hamburg",53.453779,10.23252,False,False
694547,"Fanny-Lewald-Ring, Hamburg",53.476693,10.17614,False,False
694554,"Richard-Gödeke-Weg, Hamburg",53.48543,10.184805,False,False
694601,"Püttenhorst (Süd), Hamburg",53.477898,10.186226,False,False
694606,"Allermöher Werftstegel, Hamburg",53.471713,10.172328,False,False
694608,"Nettelnburger Landweg (Süd), Hamburg",53.471156,10.174584,False,False
694639,"Grandkoppelstieg, Hamburg",53.506088,10.191889,False,False
694647,"Haempten, Hamburg",53.51176,10.192455,False,False
694750,"Oortkatenweg, Hamburg",53.45653,10.1057,False,False
702541,"Airport (S), Hamburg",53.632638,10.006459,False,True
895162,"Ringstraße, Hamburg",53.635901,10.162854,False,False
895543,"Bekkampsweg, Hamburg",53.574981,10.138924,False,False
895735,"Hermann-Balk-Straße, Hamburg",53.623325,10.140776,False,False
240216,"Thielenstraße (West), Hamburg",53.50251,10.003762,False,False
362747,"Behnsrade, Hamburg",53.512227,10.199179,False,False
363951,"Perelsstraße (Mitte), Hamburg",53.509216,10.201912,False,False
372329,"Krapphofstraße, Hamburg",53.475192,10.188221,False,False
692259,"Langenhorn Nord, Hamburg",53.660774,10.01757,True,False
692305,"Langenhorn Markt (Krohnstieg) (U), Hamburg",53.649475,10.016572,True,False
692319,"Vielohweg (West), Hamburg",53.6392,9.924199,False,False
692330,"Wendlohstraße, Hamburg",53.629869,9.939265,False,False
692336,"Moorrand, Hamburg",53.643056,9.972381,False,False
692356,"Warnckesweg, Hamburg",53.610354,9.974503,False,False
692375,"Alsterdorf, Hamburg",53.606156,10.010918,True,False
692387,"Alsterdorfer Straße/Überseekolleg, Hamburg",53.616988,10.026155,False,False
692405,"Moltrechtweg, Hamburg",53.615936,10.007547,False,False
692426,"Kriegerdankweg, Hamburg",53.633285,9.911812,False,False
692525,"Halstenbeker Stieg, Hamburg",53.616898,9.89075,False,False
692574,"Gorch-Fock-Straße, Schenefeld (Bz Hamburg)",53.607648,9.854631,False,False
692581,"Immenbusch, Hamburg",53.583907,9.853409,False,False
692587,"Achtern Styg, Hamburg",53.581363,9.866812,False,False
692591,"Eckhoffplatz (Lurup Center), Hamburg",53.590901,9.873581,False,False
692594,"Engelbrechtweg, Hamburg",53.598119,9.856582,False,False
692695,"Knabeweg, Hamburg",53.571934,9.856214,False,False
692782,"Friedhof Nienstedten, Hamburg",53.555474,9.843026,False,False
692852,"Lienaustraße, Hamburg",53.627065,10.123166,False,False
692863,"Karlshöher Weg, Hamburg",53.631532,10.137783,False,False
692901,"Friedhof Ohlsdorf (Kapelle 7), Hamburg",53.628161,10.046911,False,False
692909,"Vogtskamp, Hamburg",53.643344,10.065222,False,False
692913,"Kurzer Kamp, Hamburg",53.636692,10.033742,False,False
692952,"Volksdorf (U), Hamburg",53.650212,10.162143,True,False
693056,"Von-Suppé-Straße, Hamburg",53.632809,10.16475,False,False
693061,"Wildschwanbrook (Mitte), Hamburg",53.628826,10.175079,False,False
693086,"Sorenkoppel, Hamburg",53.591081,10.185075,False,False
693090,"Seniorensitz Am Hegen, Hamburg",53.592771,10.171546,False,False
693134,"Greifenberger Straße, Hamburg",53.617024,10.135553,False,False
693162,"Karl-Müller-Ring, Hamburg",53.603018,10.078193,False,False
693196,"Bekkamp, Hamburg",53.576006,10.143644,False,False
693371,"Wilhelmsburger Mühle, Hamburg",53.499642,10.025507,False,False
693415,"Waltershof, Hamburg",53.525648,9.937224,False,False
693542,"Fünfhausener Straße, Hamburg",53.463083,10.049572,False,False
693585,"Göhlbachtal, Hamburg",53.453258,9.95469,False,False
693597,"Nymphenweg, Hamburg",53.441779,9.968408,False,False
693601,"Eißendorfer Mühlenweg, Hamburg",53.44817,9.961738,False,False
693661,"An der Eiche, Hamburg",53.434174,10.010621,False,False
693718,"AK Harburg, Hamburg",53.459002,9.951445,False,False
693808,"Rehrstieg, Hamburg",53.477367,9.875019,False,False
693811,"Neugraben (S), Hamburg",53.4737,9.853004,False,True
694375,"Höppnerallee, Wentorf bei Hamburg",53.489017,10.243846,False,False
694402,"Klgv Rothenhauschaussee, Hamburg",53.473538,10.25538,False,False
694536,"Rieckweg, Hamburg",53.448907,10.230057,False,False
694542,"Nettelnburger Straße (Mitte), Hamburg",53.47743,10.187385,False,False
694607,"BAB-Auffahrt Nettelnburg, Hamburg",53.475785,10.177506,False,False
694747,"Siedlung Fünfhausen, Hamburg",53.450786,10.116343,False,False
702540,"Langenhorn Markt (Tangstedt. Landstr) (U), Hamburg",53.648971,10.016257,False,False
705527,"Vorderkamp, Hamburg",53.439945,10.010522,False,False
895062,"Preetzer Straße, Hamburg",53.633051,10.016527,False,False
895173,"Buckhorn, Hamburg",53.664334,10.155869,True,False
895218,"Burbekstraße, Hamburg",53.616107,9.874911,False,False
895233,"Schützenhof, Hamburg",53.478509,10.023952,False,False
895261,"Köppenstraße, Hamburg",53.607261,9.978557,False,False
895334,"Buchenkamp, Hamburg",53.652953,10.185174,True,False
895344,"Heckende, Hamburg",53.606965,10.173596,False,False
895451,"Wilhelm-Weber-Straße, Hamburg",53.473412,9.977999,False,False
895795,"Ohkamp, Hamburg",53.638049,10.023808,False,False
895945,"Brandenburger Straße, Hamburg",53.524462,9.982943,False,False
896065,"Scharfsche Schlucht, Hamburg",53.426272,9.97559,False,False
8003088,Hamburg-Iserbrook,53.576123,9.815133,False,True
8004862,Hamburg-Poppenbüttel,53.651857,10.093879,False,True
140218,"Berufsschulcampus Elbinsel, Hamburg",53.500514,10.001578,False,False
363413,"Neugraben (Nordseite) (S), Hamburg",53.474778,9.853517,False,True
377503,"Neugraben, Hamburg",53.473655,9.8534,False,True
692303,"Sperlingsweg, Hamburg",53.645546,9.974961,False,False
692317,"Großer Ring, Hamburg",53.64125,9.926105,False,False
692322,"Pommernweg, Hamburg",53.642706,9.956587,False,False
692363,"Alsterdorfer Damm, Hamburg",53.613203,9.999609,False,False
692424,"Siloahweg, Hamburg",53.635371,9.901267,False,False
692432,"Frohmestraße (Mitte), Hamburg",53.632296,9.921367,False,False
692527,"Wildacker, Hamburg",53.621374,9.888143,False,False
692575,"Kreuzweg, Schenefeld (Bz Hamburg)",53.608223,9.845786,False,False
692580,"Achtern Born (Kindermuseum), Hamburg",53.587081,9.85171,False,False
692586,"Geranienweg, Hamburg",53.578541,9.866057,False,False
692592,"Flurstraße (Nord), Hamburg",53.593409,9.870318,False,False
692655,"Rupertistraße (Mitte), Hamburg",53.557137,9.838127,False,False
692711,"Flottbeker Kirche, Hamburg",53.565381,9.8775,False,False
692850,"Leharstraße, Hamburg",53.629878,10.145999,False,False
692853,"Roter Hahn, Hamburg",53.625482,10.117395,False,False
692864,"Beim Farenland, Hamburg",53.635389,10.135967,False,False
692875,"Rolfinckstraße, Hamburg",53.639191,10.094778,False,False
692980,"Erich-Ziegel-Ring, Hamburg",53.612106,10.063846,False,False
692981,"Hallenbad Bramfeld, Hamburg",53.611064,10.069267,False,False
693060,"Hellmesbergerweg, Hamburg",53.630364,10.179295,False,False
693066,"Eichwischen, Hamburg",53.614516,10.171151,False,False
693080,"Waldwinkel, Hamburg",53.591809,10.174567,False,False
693085,"Am Hegen, Hamburg",53.589094,10.18049,False,False
693119,"Karlshöhe, Hamburg",53.623864,10.111471,False,False
693135,"Zamenhofweg, Hamburg",53.62257,10.133935,False,False
693163,"Ellernreihe, Hamburg",53.606272,10.081267,False,False
693165,"Heukoppel, Hamburg",53.611531,10.080315,False,False
693166,"Berner Chaussee, Hamburg",53.619073,10.080351,False,False
693320,"Haulander Weg, Hamburg",53.488289,9.99,False,False
693340,"Stillhorner Weg, Hamburg",53.478401,10.03358,False,False
693348,"Friedhof Finkenriek (Eingang), Hamburg",53.475506,10.004572,False,False
693375,"Aurubis Werk Ost, Hamburg",53.515365,10.035351,False,False
693413,"Reiherstieg Hauptdeich, Hamburg",53.511149,9.978161,False,False
693523,"Neuhöfer Straße (Ost), Hamburg",53.510178,9.99267,False,False
693598,"Marmstorfer Kirche, Hamburg",53.439397,9.9675,False,False
693675,"Höpengrund, Hamburg",53.424708,9.993281,False,False
693713,"Krankenhaus Mariahilf, Hamburg",53.471003,9.936829,False,False
693714,"Eißendorfer Pferdeweg (Nord), Hamburg",53.47103,9.945692,False,False
693733,"Gellersenweg, Hamburg",53.455002,9.947571,False,False
694362,"Schlebuschweg, Hamburg",53.492415,10.22469,False,False
694368,"Hochweg, Wentorf bei Hamburg",53.502753,10.249555,False,False
694401,"Speckenweg, Hamburg",53.472441,10.261043,False,False
694527,"Heinrich-Stubbe-Weg, Hamburg",53.445159,10.229392,False,False
694546,"Nettelnburger Kirchenweg, Hamburg",53.480181,10.182774,False,False
